atlantis_pred_group,predator_stage,predator_taxa,year,atlantis_prey_group,taxa_prey,prey,predator_size,proportion,latitude,longitude,author,publication_yr,size_units,sample_source,variable,location
CIH,juvenile,Chinook,2009,HE,Herring,Pacific Herring Puget Sound,122.4375,0.1875,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2009,HE,Herring,Pacific Herring Puget Sound,100.04761904761905,0.019230769230769232,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2009,HE,Herring,Pacific Herring Puget Sound,122.88888888888889,0.02702702702702703,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CIH,juvenile,Chinook,2009,HE,Herring,Pacific Herring Puget Sound,123.85714285714286,0,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CIH,juvenile,Chinook,2009,HE,Herring,Pacific Herring Puget Sound,140,0,48.430861111111106,-122.84358333333333,Kwiaht,2018,mm,stomachs,volume,Hughes
CI,juvenile,Chinook,2009,HE,Herring,Pacific Herring Puget Sound,108.78571428571429,0.06666666666666667,48.430861111111106,-122.84358333333333,Kwiaht,2018,mm,stomachs,volume,Hughes
CI,juvenile,Chinook,2009,HE,Herring,Pacific Herring Puget Sound,147.28571428571428,0.05714285714285714,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CIH,juvenile,Chinook,2009,HE,Herring,Pacific Herring Puget Sound,142.6,0.1,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2009,HE,Herring,Pacific Herring Puget Sound,122.01923076923077,0.09615384615384616,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CIH,juvenile,Chinook,2009,HE,Herring,Pacific Herring Puget Sound,129.9,0,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CIH,juvenile,Chinook,2009,HE,Herring,Pacific Herring Puget Sound,139.6,0.4,48.70697222222223,-123.00530555555555,Kwiaht,2018,mm,stomachs,volume,Zeo's
CI,juvenile,Chinook,2009,HE,Herring,Pacific Herring Puget Sound,133.9,0.1,48.70697222222223,-123.00530555555555,Kwiaht,2018,mm,stomachs,volume,Zeo's
CI,juvenile,Chinook,2009,HE,Herring,Pacific Herring Puget Sound,113.92307692307692,0,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CIH,juvenile,Chinook,2009,HE,Herring,Pacific Herring Puget Sound,135.5,0,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2009,HE,Herring,Pacific Herring Puget Sound,110.30434782608695,0,48.430861111111106,-122.84358333333333,Kwiaht,2018,mm,stomachs,volume,Hughes
CI,juvenile,Chinook,2009,HE,Herring,Pacific Herring Puget Sound,152.768115942029,0.028169014084507043,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CIH,juvenile,Chinook,2009,HE,Herring,Pacific Herring Puget Sound,145.8,0,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2009,HE,Herring,Pacific Herring Puget Sound,131,0,48.430861111111106,-122.84358333333333,Kwiaht,2018,mm,stomachs,volume,Hughes
CI,juvenile,Chinook,2009,HE,Herring,Pacific Herring Puget Sound,152.62745098039215,0,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2009,HE,Herring,Pacific Herring Puget Sound,107.45833333333333,0,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2009,HE,Herring,Pacific Herring Puget Sound,192,0,48.70697222222223,-123.00530555555555,Kwiaht,2018,mm,stomachs,volume,Zeo's
CI,juvenile,Chinook,2009,HE,Herring,Pacific Herring Puget Sound,330,0,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2009,HE,Herring,Pacific Herring Puget Sound,102,0,48.430861111111106,-122.84358333333333,Kwiaht,2018,mm,stomachs,volume,Hughes
CI,juvenile,Chinook,2009,HE,Herring,Pacific Herring Puget Sound,149,0.25,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2009,HE,Herring,Pacific Herring Puget Sound,119.66666666666667,0,48.430861111111106,-122.84358333333333,Kwiaht,2018,mm,stomachs,volume,Hughes
CI,juvenile,Chinook,2010,HE,Herring,Pacific Herring Puget Sound,116.06060606060606,0.02631578947368421,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CIH,juvenile,Chinook,2010,HE,Herring,Pacific Herring Puget Sound,132.83333333333334,0,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2010,HE,Herring,Pacific Herring Puget Sound,86.63265306122449,0.038461538461538464,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2010,HE,Herring,Pacific Herring Puget Sound,107.8,0.3,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CIH,juvenile,Chinook,2010,HE,Herring,Pacific Herring Puget Sound,121.14285714285714,0,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CIH,juvenile,Chinook,2010,HE,Herring,Pacific Herring Puget Sound,124.55555555555556,0.2222222222222222,48.448027777777774,-122.8496111111111,Kwiaht,2018,mm,stomachs,volume,Mud Bay
CI,juvenile,Chinook,2010,HE,Herring,Pacific Herring Puget Sound,116.66666666666667,0,48.448027777777774,-122.8496111111111,Kwiaht,2018,mm,stomachs,volume,Mud Bay
CI,juvenile,Chinook,2010,HE,Herring,Pacific Herring Puget Sound,103.3,0.1509433962264151,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CIH,juvenile,Chinook,2010,HE,Herring,Pacific Herring Puget Sound,117.66666666666667,0.3333333333333333,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2010,HE,Herring,Pacific Herring Puget Sound,99.36666666666666,0.03333333333333333,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CIH,juvenile,Chinook,2010,HE,Herring,Pacific Herring Puget Sound,118.1,0.05,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2010,HE,Herring,Pacific Herring Puget Sound,87.86666666666666,0.26666666666666666,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2010,HE,Herring,Pacific Herring Puget Sound,128.88888888888889,0.14814814814814814,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CIH,juvenile,Chinook,2010,HE,Herring,Pacific Herring Puget Sound,137.94444444444446,0.05555555555555555,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2010,HE,Herring,Pacific Herring Puget Sound,99.27777777777777,0.1111111111111111,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CIH,juvenile,Chinook,2010,HE,Herring,Pacific Herring Puget Sound,100.75,0,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CIH,juvenile,Chinook,2010,HE,Herring,Pacific Herring Puget Sound,116.71428571428571,0,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2010,HE,Herring,Pacific Herring Puget Sound,111.92857142857143,0,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2010,HE,Herring,Pacific Herring Puget Sound,111.04878048780488,0.11904761904761904,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CIH,juvenile,Chinook,2010,HE,Herring,Pacific Herring Puget Sound,133,1,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2010,HE,Herring,Pacific Herring Puget Sound,121.11111111111111,0.16666666666666666,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CIH,juvenile,Chinook,2010,HE,Herring,Pacific Herring Puget Sound,145.22222222222223,0.1111111111111111,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2010,HE,Herring,Pacific Herring Puget Sound,125.51923076923077,0.19230769230769232,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CIH,juvenile,Chinook,2010,HE,Herring,Pacific Herring Puget Sound,136.14285714285714,0.2857142857142857,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CIH,juvenile,Chinook,2010,HE,Herring,Pacific Herring Puget Sound,187,0.3333333333333333,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2010,HE,Herring,Pacific Herring Puget Sound,164.33333333333334,0.1111111111111111,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2010,HE,Herring,Pacific Herring Puget Sound,142.0909090909091,0.06818181818181818,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CIH,juvenile,Chinook,2010,HE,Herring,Pacific Herring Puget Sound,166,0,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CIH,juvenile,Chinook,2010,HE,Herring,Pacific Herring Puget Sound,240,0,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2010,HE,Herring,Pacific Herring Puget Sound,156,1,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2010,HE,Herring,Pacific Herring Puget Sound,136.5,0,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CIH,juvenile,Chinook,2010,HE,Herring,Pacific Herring Puget Sound,158,1,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2011,HE,Herring,Pacific Herring Puget Sound,135.08333333333334,0.25,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2011,HE,Herring,Pacific Herring Puget Sound,130.66666666666666,0.3125,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CIH,juvenile,Chinook,2011,HE,Herring,Pacific Herring Puget Sound,133.875,0.5,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2011,HE,Herring,Pacific Herring Puget Sound,92.05357142857143,0.05357142857142857,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2011,HE,Herring,Pacific Herring Puget Sound,147.25,0.5,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CIH,juvenile,Chinook,2011,HE,Herring,Pacific Herring Puget Sound,119.2,0.6,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2011,HE,Herring,Pacific Herring Puget Sound,117.36734693877551,0.4,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CIH,juvenile,Chinook,2011,HE,Herring,Pacific Herring Puget Sound,106.2,0.4,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2011,HE,Herring,Pacific Herring Puget Sound,151.20833333333334,0.5,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CIH,juvenile,Chinook,2011,HE,Herring,Pacific Herring Puget Sound,138.71428571428572,0.7142857142857143,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2011,HE,Herring,Pacific Herring Puget Sound,106,0.2857142857142857,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CIH,juvenile,Chinook,2011,HE,Herring,Pacific Herring Puget Sound,133.42857142857142,0.14285714285714285,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2011,HE,Herring,Pacific Herring Puget Sound,134.86046511627907,0.5909090909090909,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CIH,juvenile,Chinook,2011,HE,Herring,Pacific Herring Puget Sound,128.77777777777777,0.4,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CIH,juvenile,Chinook,2011,HE,Herring,Pacific Herring Puget Sound,123.33333333333333,0.6666666666666666,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2011,HE,Herring,Pacific Herring Puget Sound,120.25,0.6363636363636364,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CIH,juvenile,Chinook,2011,HE,Herring,Pacific Herring Puget Sound,140.25,0,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2011,HE,Herring,Pacific Herring Puget Sound,122.6,0,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2011,HE,Herring,Pacific Herring Puget Sound,104.42857142857143,0.18181818181818182,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CIH,juvenile,Chinook,2011,HE,Herring,Pacific Herring Puget Sound,168,0,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2011,HE,Herring,Pacific Herring Puget Sound,135.14285714285714,0.375,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CIH,juvenile,Chinook,2011,HE,Herring,Pacific Herring Puget Sound,148.5,0.2,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2011,HE,Herring,Pacific Herring Puget Sound,113.78,0.22,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2011,HE,Herring,Pacific Herring Puget Sound,104.04255319148936,0.06382978723404255,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CIH,juvenile,Chinook,2011,HE,Herring,Pacific Herring Puget Sound,151.33333333333334,0.3333333333333333,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2011,HE,Herring,Pacific Herring Puget Sound,112.4,0.2,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CIH,juvenile,Chinook,2011,HE,Herring,Pacific Herring Puget Sound,152,0,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2011,HE,Herring,Pacific Herring Puget Sound,108.14285714285714,0,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CIH,juvenile,Chinook,2011,HE,Herring,Pacific Herring Puget Sound,143.5,0.5,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2012,HE,Herring,Pacific Herring Puget Sound,119.86363636363636,0.3181818181818182,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CIH,juvenile,Chinook,2012,HE,Herring,Pacific Herring Puget Sound,127.16666666666667,0.3333333333333333,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CIH,juvenile,Chinook,2012,HE,Herring,Pacific Herring Puget Sound,93.8,0,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2012,HE,Herring,Pacific Herring Puget Sound,90,0,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2012,HE,Herring,Pacific Herring Puget Sound,85.68571428571428,0.325,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2012,HE,Herring,Pacific Herring Puget Sound,129.29166666666666,0.5,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CIH,juvenile,Chinook,2012,HE,Herring,Pacific Herring Puget Sound,133.1153846153846,0.4230769230769231,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2012,HE,Herring,Pacific Herring Puget Sound,107.75555555555556,0.5217391304347826,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CIH,juvenile,Chinook,2012,HE,Herring,Pacific Herring Puget Sound,138,0.5,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2012,HE,Herring,Pacific Herring Puget Sound,116.6842105263158,0.3157894736842105,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CIH,juvenile,Chinook,2012,HE,Herring,Pacific Herring Puget Sound,113.90322580645162,0.16129032258064516,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2012,HE,Herring,Pacific Herring Puget Sound,94.23255813953489,0.20930232558139536,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CIH,juvenile,Chinook,2012,HE,Herring,Pacific Herring Puget Sound,93.85714285714286,0.2857142857142857,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2012,HE,Herring,Pacific Herring Puget Sound,101.75,0.17647058823529413,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CIH,juvenile,Chinook,2012,HE,Herring,Pacific Herring Puget Sound,116.38461538461539,0.17857142857142858,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CIH,juvenile,Chinook,2012,HE,Herring,Pacific Herring Puget Sound,127.88888888888889,0.1111111111111111,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2012,HE,Herring,Pacific Herring Puget Sound,114.5609756097561,0.1951219512195122,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2012,HE,Herring,Pacific Herring Puget Sound,106.28571428571429,0.09523809523809523,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CIH,juvenile,Chinook,2012,HE,Herring,Pacific Herring Puget Sound,124.47368421052632,0.05263157894736842,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CIH,juvenile,Chinook,2012,HE,Herring,Pacific Herring Puget Sound,110.75,0.5,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2012,HE,Herring,Pacific Herring Puget Sound,118.91304347826087,0.32608695652173914,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2012,HE,Herring,Pacific Herring Puget Sound,121.73913043478261,0.17391304347826086,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CIH,juvenile,Chinook,2012,HE,Herring,Pacific Herring Puget Sound,136,0.2857142857142857,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2012,HE,Herring,Pacific Herring Puget Sound,118.22222222222223,0.1111111111111111,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CIH,juvenile,Chinook,2012,HE,Herring,Pacific Herring Puget Sound,127.66666666666667,0,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2012,HE,Herring,Pacific Herring Puget Sound,109.9375,0.020833333333333332,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CIH,juvenile,Chinook,2012,HE,Herring,Pacific Herring Puget Sound,139,0,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2013,HE,Herring,Pacific Herring Puget Sound,NA,0.5384615384615384,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CIH,juvenile,Chinook,2013,HE,Herring,Pacific Herring Puget Sound,NA,0.6666666666666666,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2013,HE,Herring,Pacific Herring Puget Sound,NA,0.6857142857142857,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CIH,juvenile,Chinook,2013,HE,Herring,Pacific Herring Puget Sound,NA,0.5454545454545454,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2013,HE,Herring,Pacific Herring Puget Sound,NA,0.7333333333333333,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CIH,juvenile,Chinook,2013,HE,Herring,Pacific Herring Puget Sound,NA,0.75,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CIH,juvenile,Chinook,2013,HE,Herring,Pacific Herring Puget Sound,NA,0.5,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2013,HE,Herring,Pacific Herring Puget Sound,NA,0.6388888888888888,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CIH,juvenile,Chinook,2013,HE,Herring,Pacific Herring Puget Sound,NA,0.2,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2013,HE,Herring,Pacific Herring Puget Sound,NA,0.23333333333333334,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2013,HE,Herring,Pacific Herring Puget Sound,NA,0.5666666666666667,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CIH,juvenile,Chinook,2013,HE,Herring,Pacific Herring Puget Sound,NA,0,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2013,HE,Herring,Pacific Herring Puget Sound,NA,0.4444444444444444,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CIH,juvenile,Chinook,2013,HE,Herring,Pacific Herring Puget Sound,NA,0.25,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2013,HE,Herring,Pacific Herring Puget Sound,NA,0,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CIH,juvenile,Chinook,2013,HE,Herring,Pacific Herring Puget Sound,NA,0,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2013,HE,Herring,Pacific Herring Puget Sound,NA,0.30303030303030304,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CIH,juvenile,Chinook,2013,HE,Herring,Pacific Herring Puget Sound,NA,0.25,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2013,HE,Herring,Pacific Herring Puget Sound,NA,0.10256410256410256,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CIH,juvenile,Chinook,2013,HE,Herring,Pacific Herring Puget Sound,NA,0.25,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2013,HE,Herring,Pacific Herring Puget Sound,NA,0,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CIH,juvenile,Chinook,2013,HE,Herring,Pacific Herring Puget Sound,NA,0,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2013,HE,Herring,Pacific Herring Puget Sound,NA,0.35135135135135137,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CIH,juvenile,Chinook,2013,HE,Herring,Pacific Herring Puget Sound,NA,0,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2013,HE,Herring,Pacific Herring Puget Sound,NA,0.10526315789473684,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CIH,juvenile,Chinook,2013,HE,Herring,Pacific Herring Puget Sound,NA,0.1,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2013,HE,Herring,Pacific Herring Puget Sound,NA,0.5,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CIH,juvenile,Chinook,2013,HE,Herring,Pacific Herring Puget Sound,NA,0.3333333333333333,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2013,HE,Herring,Pacific Herring Puget Sound,NA,0,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2014,HE,Herring,Pacific Herring Puget Sound,114.88888888888889,0.2777777777777778,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2014,HE,Herring,Pacific Herring Puget Sound,89.2,0.2,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2014,HE,Herring,Pacific Herring Puget Sound,116.80952380952381,0.4090909090909091,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2014,HE,Herring,Pacific Herring Puget Sound,97.66666666666667,0.3333333333333333,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2014,HE,Herring,Pacific Herring Puget Sound,126.5,0.5,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2014,HE,Herring,Pacific Herring Puget Sound,106.88679245283019,0.42592592592592593,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
CI,juvenile,Chinook,2014,HE,Herring,Pacific Herring Puget Sound,141.22222222222223,0.4473684210526316,48.43127777777777,-122.81297222222221,Kwiaht,2018,mm,stomachs,volume,Watmough
CI,juvenile,Chinook,2014,HE,Herring,Pacific Herring Puget Sound,100.94285714285714,0.6285714285714286,48.69338888888888,-123.05063888888888,Kwiaht,2018,mm,stomachs,volume,Cowlitz
