longitude,latitude,nrowid,atlantis_pred_group,predator_stage,atlantis_prey_group,taxa_prey,prey,proportion,location,year,author,publication_yr,variable,predator_size,size_units,sample_source,predator_taxa,basin
-124.3168333,48.46183333,2567,COH,juvenile,HE,herring,herring,0,NA,2005,Ricker,2005,per_volume,562.8333333333334,mm,stomachs,coho,West Strait of Juan de Fuca
-124.3168333,48.46183333,2568,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2005,Ricker,2005,per_volume,562.8333333333334,mm,stomachs,coho,West Strait of Juan de Fuca
-124.3863333,48.48333333,2569,COH,juvenile,HE,herring,herring,0,NA,2005,Ricker,2005,per_volume,542.5,mm,stomachs,coho,West Strait of Juan de Fuca
-124.3863333,48.48333333,2570,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2005,Ricker,2005,per_volume,542.5,mm,stomachs,coho,West Strait of Juan de Fuca
-124.6991667,48.56433333,2571,COH,juvenile,HE,herring,herring,0,NA,2005,Ricker,2005,per_volume,509.8181818181818,mm,stomachs,coho,West Strait of Juan de Fuca
-124.6991667,48.56433333,2572,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2005,Ricker,2005,per_volume,509.8181818181818,mm,stomachs,coho,West Strait of Juan de Fuca
-123.022,48.8355,2573,COH,juvenile,HE,herring,herring,0,NA,2005,Ricker,2005,per_volume,241.33333333333334,mm,stomachs,coho,Strait of Georgia
-123.022,48.8355,2574,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2005,Ricker,2005,per_volume,241.33333333333334,mm,stomachs,coho,Strait of Georgia
-123.1166667,48.88133333,2575,COH,juvenile,HE,herring,herring,0,NA,2005,Ricker,2005,per_volume,245,mm,stomachs,coho,Strait of Georgia
-123.1166667,48.88133333,2576,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2005,Ricker,2005,per_volume,245,mm,stomachs,coho,Strait of Georgia
-123.2703333,48.88283333,2577,COH,juvenile,HE,herring,herring,0,NA,2005,Ricker,2005,per_volume,233.5,mm,stomachs,coho,Strait of Georgia
-123.2703333,48.88283333,2578,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2005,Ricker,2005,per_volume,233.5,mm,stomachs,coho,Strait of Georgia
-123.1971667,48.92533333,2579,COH,juvenile,HE,herring,herring,0.002544529262086514,NA,2005,Ricker,2005,per_volume,254.2,mm,stomachs,coho,Strait of Georgia
-123.1971667,48.92533333,2580,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2005,Ricker,2005,per_volume,254.2,mm,stomachs,coho,Strait of Georgia
-123.4065,48.94133333,2581,COH,juvenile,HE,herring,herring,0,NA,2005,Ricker,2005,per_volume,223,mm,stomachs,coho,Strait of Georgia
-123.4065,48.94133333,2582,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2005,Ricker,2005,per_volume,223,mm,stomachs,coho,Strait of Georgia
-123.5723333,49.07283333,2583,COH,juvenile,HE,herring,herring,0,NA,2005,Ricker,2005,per_volume,169.75,mm,stomachs,coho,Strait of Georgia
-123.5723333,49.07283333,2584,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2005,Ricker,2005,per_volume,169.75,mm,stomachs,coho,Strait of Georgia
-123.6276667,49.14716667,2585,COH,juvenile,HE,herring,herring,0,NA,2005,Ricker,2005,per_volume,206.25,mm,stomachs,coho,Strait of Georgia
-123.6276667,49.14716667,2586,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2005,Ricker,2005,per_volume,206.25,mm,stomachs,coho,Strait of Georgia
-123.5135,49.1995,2587,COH,juvenile,HE,herring,herring,0,NA,2005,Ricker,2005,per_volume,180,mm,stomachs,coho,Strait of Georgia
-123.5135,49.1995,2588,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2005,Ricker,2005,per_volume,180,mm,stomachs,coho,Strait of Georgia
-123.7418333,49.207,2589,COH,juvenile,HE,herring,herring,0,NA,2005,Ricker,2005,per_volume,198.33333333333334,mm,stomachs,coho,Strait of Georgia
-123.7418333,49.207,2590,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2005,Ricker,2005,per_volume,198.33333333333334,mm,stomachs,coho,Strait of Georgia
-123.657,49.326,2591,COH,juvenile,HE,herring,herring,0,NA,2005,Ricker,2005,per_volume,187.5,mm,stomachs,coho,Strait of Georgia
-123.657,49.326,2592,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2005,Ricker,2005,per_volume,187.5,mm,stomachs,coho,Strait of Georgia
-122.3620333,47.42783333,2593,CO,juvenile,HE,herring,herring,0,NA,2006,Ricker,2006,per_volume,807,mm,stomachs,coho,Central Puget Sound
-122.3620333,47.42783333,2594,CO,juvenile,HE,herring.remains,herring.remains,0.00819672131147541,NA,2006,Ricker,2006,per_volume,807,mm,stomachs,coho,Central Puget Sound
-122.37455,47.43885,2595,CO,juvenile,HE,herring,herring,0,NA,2006,Ricker,2006,per_volume,1270.625,mm,stomachs,coho,Central Puget Sound
-122.37455,47.43885,2596,CO,juvenile,HE,herring.remains,herring.remains,0,NA,2006,Ricker,2006,per_volume,1270.625,mm,stomachs,coho,Central Puget Sound
-122.5053833,47.49845,2597,CO,juvenile,HE,herring,herring,0,NA,2006,Ricker,2006,per_volume,1284,mm,stomachs,coho,Central Puget Sound
-122.5053833,47.49845,2598,CO,juvenile,HE,herring.remains,herring.remains,0,NA,2006,Ricker,2006,per_volume,1284,mm,stomachs,coho,Central Puget Sound
-122.4020333,47.50385,2599,CO,juvenile,HE,herring,herring,0,NA,2006,Ricker,2006,per_volume,1259,mm,stomachs,coho,Central Puget Sound
-122.4020333,47.50385,2600,CO,juvenile,HE,herring.remains,herring.remains,0.00819672131147541,NA,2006,Ricker,2006,per_volume,1259,mm,stomachs,coho,Central Puget Sound
-122.3982833,47.50516667,2601,CO,juvenile,HE,herring,herring,0,NA,2006,Ricker,2006,per_volume,798.25,mm,stomachs,coho,Central Puget Sound
-122.3982833,47.50516667,2602,CO,juvenile,HE,herring.remains,herring.remains,0.00819672131147541,NA,2006,Ricker,2006,per_volume,798.25,mm,stomachs,coho,Central Puget Sound
-122.42775,47.56703333,2603,CO,juvenile,HE,herring,herring,0,NA,2006,Ricker,2006,per_volume,780.8571428571429,mm,stomachs,coho,Central Puget Sound
-122.42775,47.56703333,2604,CO,juvenile,HE,herring.remains,herring.remains,0.01639344262295082,NA,2006,Ricker,2006,per_volume,780.8571428571429,mm,stomachs,coho,Central Puget Sound
-122.4128167,47.70731667,2605,CO,juvenile,HE,herring,herring,0,NA,2006,Ricker,2006,per_volume,820.75,mm,stomachs,coho,Central Puget Sound
-122.4128167,47.70731667,2606,CO,juvenile,HE,herring.remains,herring.remains,0,NA,2006,Ricker,2006,per_volume,820.75,mm,stomachs,coho,Central Puget Sound
-122.42425,47.70835,2607,CO,juvenile,HE,herring,herring,0,NA,2006,Ricker,2006,per_volume,1297,mm,stomachs,coho,Central Puget Sound
-122.42425,47.70835,2608,CO,juvenile,HE,herring.remains,herring.remains,0,NA,2006,Ricker,2006,per_volume,1297,mm,stomachs,coho,Central Puget Sound
-122.50355,47.83668333,2609,CO,juvenile,HE,herring,herring,0,NA,2006,Ricker,2006,per_volume,832.7333333333333,mm,stomachs,coho,Central Puget Sound
-122.50355,47.83668333,2610,CO,juvenile,HE,herring.remains,herring.remains,0,NA,2006,Ricker,2006,per_volume,832.7333333333333,mm,stomachs,coho,Central Puget Sound
-122.4885333,47.84251667,2611,CO,juvenile,HE,herring,herring,0,NA,2006,Ricker,2006,per_volume,1315,mm,stomachs,coho,Central Puget Sound
-122.4885333,47.84251667,2612,CO,juvenile,HE,herring.remains,herring.remains,0,NA,2006,Ricker,2006,per_volume,1315,mm,stomachs,coho,Central Puget Sound
-122.6572667,48.00213333,2613,CO,juvenile,HE,herring,herring,0,NA,2006,Ricker,2006,per_volume,1320.3333333333333,mm,stomachs,coho,Admiralty Inlet
-122.6572667,48.00213333,2614,CO,juvenile,HE,herring.remains,herring.remains,0,NA,2006,Ricker,2006,per_volume,1320.3333333333333,mm,stomachs,coho,Admiralty Inlet
-122.6183333,48.03666667,2615,CO,juvenile,HE,herring,herring,0,NA,2006,Ricker,2006,per_volume,854.6875,mm,stomachs,coho,Admiralty Inlet
-122.6183333,48.03666667,2616,CO,juvenile,HE,herring.remains,herring.remains,0,NA,2006,Ricker,2006,per_volume,854.6875,mm,stomachs,coho,Admiralty Inlet
-122.34725,47.3632,2617,COH,juvenile,HE,herring,herring,0,NA,2006,Ricker,2006,per_volume,1280,mm,stomachs,coho,Central Puget Sound
-122.34725,47.3632,2618,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2006,Ricker,2006,per_volume,1280,mm,stomachs,coho,Central Puget Sound
-122.3620333,47.42783333,2619,COH,juvenile,HE,herring,herring,0,NA,2006,Ricker,2006,per_volume,810,mm,stomachs,coho,Central Puget Sound
-122.3620333,47.42783333,2620,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2006,Ricker,2006,per_volume,810,mm,stomachs,coho,Central Puget Sound
-122.37455,47.43885,2621,COH,juvenile,HE,herring,herring,0,NA,2006,Ricker,2006,per_volume,1268.6,mm,stomachs,coho,Central Puget Sound
-122.37455,47.43885,2622,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2006,Ricker,2006,per_volume,1268.6,mm,stomachs,coho,Central Puget Sound
-122.52155,47.4559,2623,COH,juvenile,HE,herring,herring,0,NA,2006,Ricker,2006,per_volume,1283,mm,stomachs,coho,Central Puget Sound
-122.52155,47.4559,2624,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2006,Ricker,2006,per_volume,1283,mm,stomachs,coho,Central Puget Sound
-122.51,47.47,2625,COH,juvenile,HE,herring,herring,0,NA,2006,Ricker,2006,per_volume,816,mm,stomachs,coho,Central Puget Sound
-122.51,47.47,2626,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2006,Ricker,2006,per_volume,816,mm,stomachs,coho,Central Puget Sound
-122.5053833,47.49845,2627,COH,juvenile,HE,herring,herring,0,NA,2006,Ricker,2006,per_volume,1285,mm,stomachs,coho,Central Puget Sound
-122.5053833,47.49845,2628,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2006,Ricker,2006,per_volume,1285,mm,stomachs,coho,Central Puget Sound
-122.3982833,47.50516667,2629,COH,juvenile,HE,herring,herring,0,NA,2006,Ricker,2006,per_volume,795.3333333333334,mm,stomachs,coho,Central Puget Sound
-122.3982833,47.50516667,2630,COH,juvenile,HE,herring.remains,herring.remains,0.01639344262295082,NA,2006,Ricker,2006,per_volume,795.3333333333334,mm,stomachs,coho,Central Puget Sound
-122.42775,47.56703333,2631,COH,juvenile,HE,herring,herring,0,NA,2006,Ricker,2006,per_volume,775.8333333333334,mm,stomachs,coho,Central Puget Sound
-122.42775,47.56703333,2632,COH,juvenile,HE,herring.remains,herring.remains,0.00819672131147541,NA,2006,Ricker,2006,per_volume,775.8333333333334,mm,stomachs,coho,Central Puget Sound
-122.4128167,47.70731667,2633,COH,juvenile,HE,herring,herring,0,NA,2006,Ricker,2006,per_volume,819,mm,stomachs,coho,Central Puget Sound
-122.4128167,47.70731667,2634,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2006,Ricker,2006,per_volume,819,mm,stomachs,coho,Central Puget Sound
-122.42425,47.70835,2635,COH,juvenile,HE,herring,herring,0,NA,2006,Ricker,2006,per_volume,1292,mm,stomachs,coho,Central Puget Sound
-122.42425,47.70835,2636,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2006,Ricker,2006,per_volume,1292,mm,stomachs,coho,Central Puget Sound
-122.50355,47.83668333,2637,COH,juvenile,HE,herring,herring,0,NA,2006,Ricker,2006,per_volume,836.3333333333334,mm,stomachs,coho,Central Puget Sound
-122.50355,47.83668333,2638,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2006,Ricker,2006,per_volume,836.3333333333334,mm,stomachs,coho,Central Puget Sound
-122.4885333,47.84251667,2639,COH,juvenile,HE,herring,herring,0,NA,2006,Ricker,2006,per_volume,1308,mm,stomachs,coho,Central Puget Sound
-122.4885333,47.84251667,2640,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2006,Ricker,2006,per_volume,1308,mm,stomachs,coho,Central Puget Sound
-122.6572667,48.00213333,2641,COH,juvenile,HE,herring,herring,0,NA,2006,Ricker,2006,per_volume,1319,mm,stomachs,coho,Admiralty Inlet
-122.6572667,48.00213333,2642,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2006,Ricker,2006,per_volume,1319,mm,stomachs,coho,Admiralty Inlet
-122.6183333,48.03666667,2643,COH,juvenile,HE,herring,herring,0,NA,2006,Ricker,2006,per_volume,851,mm,stomachs,coho,Admiralty Inlet
-122.6183333,48.03666667,2644,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2006,Ricker,2006,per_volume,851,mm,stomachs,coho,Admiralty Inlet
-122.5471667,47.34683333,2645,CO,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,884,mm,stomachs,coho,Central Puget Sound
-122.5471667,47.34683333,2646,CO,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,884,mm,stomachs,coho,Central Puget Sound
-122.3636667,47.358,2647,CO,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,878,mm,stomachs,coho,Central Puget Sound
-122.3636667,47.358,2648,CO,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,878,mm,stomachs,coho,Central Puget Sound
-122.3416667,47.37666667,2649,CO,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,1379.5,mm,stomachs,coho,Central Puget Sound
-122.3416667,47.37666667,2650,CO,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,1379.5,mm,stomachs,coho,Central Puget Sound
-122.3661667,47.4255,2651,CO,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,861.625,mm,stomachs,coho,Central Puget Sound
-122.3661667,47.4255,2652,CO,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,861.625,mm,stomachs,coho,Central Puget Sound
-122.525,47.435,2653,CO,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,1382,mm,stomachs,coho,Central Puget Sound
-122.525,47.435,2654,CO,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,1382,mm,stomachs,coho,Central Puget Sound
-122.3766667,47.43666667,2655,CO,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,1374,mm,stomachs,coho,Central Puget Sound
-122.3766667,47.43666667,2656,CO,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,1374,mm,stomachs,coho,Central Puget Sound
-122.518,47.46233333,2657,CO,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,890,mm,stomachs,coho,Central Puget Sound
-122.518,47.46233333,2658,CO,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,890,mm,stomachs,coho,Central Puget Sound
-123.0733333,47.46833333,2659,CO,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,1369,mm,stomachs,coho,Hood Canal
-123.0733333,47.46833333,2660,CO,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,1369,mm,stomachs,coho,Hood Canal
-123.0566667,47.48833333,2661,CO,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,1364.25,mm,stomachs,coho,Hood Canal
-123.0566667,47.48833333,2662,CO,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,1364.25,mm,stomachs,coho,Hood Canal
-122.4416667,47.505,2663,CO,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,1389,mm,stomachs,coho,Central Puget Sound
-122.4416667,47.505,2664,CO,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,1389,mm,stomachs,coho,Central Puget Sound
-122.4225,47.56033333,2665,CO,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,835.2,mm,stomachs,coho,Central Puget Sound
-122.4225,47.56033333,2666,CO,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,835.2,mm,stomachs,coho,Central Puget Sound
-122.4425,47.68,2667,CO,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,896.6666666666666,mm,stomachs,coho,Central Puget Sound
-122.4425,47.68,2668,CO,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,896.6666666666666,mm,stomachs,coho,Central Puget Sound
-122.419,47.742,2669,CO,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,912.4,mm,stomachs,coho,Central Puget Sound
-122.419,47.742,2670,CO,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,912.4,mm,stomachs,coho,Central Puget Sound
-122.6883333,47.81166667,2671,CO,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,1371.5,mm,stomachs,coho,Hood Canal
-122.6883333,47.81166667,2672,CO,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,1371.5,mm,stomachs,coho,Hood Canal
-122.4816667,47.845,2673,CO,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,1407.3333333333333,mm,stomachs,coho,Central Puget Sound
-122.4816667,47.845,2674,CO,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,1407.3333333333333,mm,stomachs,coho,Central Puget Sound
-122.472,47.90166667,2675,CO,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,936.5454545454545,mm,stomachs,coho,Central Puget Sound
-122.472,47.90166667,2676,CO,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,936.5454545454545,mm,stomachs,coho,Central Puget Sound
-122.5691667,47.93433333,2677,CO,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,994.1111111111111,mm,stomachs,coho,Central Puget Sound
-122.5691667,47.93433333,2678,CO,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,994.1111111111111,mm,stomachs,coho,Central Puget Sound
-122.5053333,47.9425,2679,CO,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,971.6666666666666,mm,stomachs,coho,Central Puget Sound
-122.5053333,47.9425,2680,CO,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,971.6666666666666,mm,stomachs,coho,Central Puget Sound
-122.6316667,47.96333333,2681,CO,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,1413.5,mm,stomachs,coho,Admiralty Inlet
-122.6316667,47.96333333,2682,CO,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,1413.5,mm,stomachs,coho,Admiralty Inlet
-122.6333333,47.99366667,2683,CO,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,1019.9166666666666,mm,stomachs,coho,Admiralty Inlet
-122.6333333,47.99366667,2684,CO,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,1019.9166666666666,mm,stomachs,coho,Admiralty Inlet
-123.3346667,48.17883333,2685,CO,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,1039,mm,stomachs,coho,West Strait of Juan de Fuca
-123.3346667,48.17883333,2686,CO,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,1039,mm,stomachs,coho,West Strait of Juan de Fuca
-123.4828333,48.18133333,2687,CO,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,1041,mm,stomachs,coho,West Strait of Juan de Fuca
-123.4828333,48.18133333,2688,CO,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,1041,mm,stomachs,coho,West Strait of Juan de Fuca
-123.6445,48.1945,2689,CO,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,1048,mm,stomachs,coho,West Strait of Juan de Fuca
-123.6445,48.1945,2690,CO,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,1048,mm,stomachs,coho,West Strait of Juan de Fuca
-122.5471667,47.34683333,2691,COH,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,882,mm,stomachs,coho,Central Puget Sound
-122.5471667,47.34683333,2692,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,882,mm,stomachs,coho,Central Puget Sound
-122.3636667,47.358,2693,COH,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,879.5,mm,stomachs,coho,Central Puget Sound
-122.3636667,47.358,2694,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,879.5,mm,stomachs,coho,Central Puget Sound
-122.3661667,47.4255,2695,COH,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,866.4166666666666,mm,stomachs,coho,Central Puget Sound
-122.3661667,47.4255,2696,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,866.4166666666666,mm,stomachs,coho,Central Puget Sound
-122.525,47.435,2697,COH,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,1383,mm,stomachs,coho,Central Puget Sound
-122.525,47.435,2698,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,1383,mm,stomachs,coho,Central Puget Sound
-122.3766667,47.43666667,2699,COH,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,1376,mm,stomachs,coho,Central Puget Sound
-122.3766667,47.43666667,2700,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,1376,mm,stomachs,coho,Central Puget Sound
-122.518,47.46233333,2701,COH,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,889.1666666666666,mm,stomachs,coho,Central Puget Sound
-122.518,47.46233333,2702,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,889.1666666666666,mm,stomachs,coho,Central Puget Sound
-122.5066667,47.48333333,2703,COH,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,1386.3333333333333,mm,stomachs,coho,Central Puget Sound
-122.5066667,47.48333333,2704,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,1386.3333333333333,mm,stomachs,coho,Central Puget Sound
-123.0566667,47.48833333,2705,COH,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,1365,mm,stomachs,coho,Hood Canal
-123.0566667,47.48833333,2706,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,1365,mm,stomachs,coho,Hood Canal
-122.3966667,47.495,2707,COH,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,1373,mm,stomachs,coho,Central Puget Sound
-122.3966667,47.495,2708,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,1373,mm,stomachs,coho,Central Puget Sound
-122.4008333,47.50433333,2709,COH,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,850.6666666666666,mm,stomachs,coho,Central Puget Sound
-122.4008333,47.50433333,2710,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,850.6666666666666,mm,stomachs,coho,Central Puget Sound
-122.4225,47.56033333,2711,COH,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,832.6923076923077,mm,stomachs,coho,Central Puget Sound
-122.4225,47.56033333,2712,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,832.6923076923077,mm,stomachs,coho,Central Puget Sound
-122.4425,47.68,2713,COH,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,898,mm,stomachs,coho,Central Puget Sound
-122.4425,47.68,2714,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,898,mm,stomachs,coho,Central Puget Sound
-122.4266667,47.695,2715,COH,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,1392,mm,stomachs,coho,Central Puget Sound
-122.4266667,47.695,2716,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,1392,mm,stomachs,coho,Central Puget Sound
-122.419,47.742,2717,COH,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,910.6,mm,stomachs,coho,Central Puget Sound
-122.419,47.742,2718,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,910.6,mm,stomachs,coho,Central Puget Sound
-122.415,47.76833333,2719,COH,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,1399,mm,stomachs,coho,Central Puget Sound
-122.415,47.76833333,2720,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,1399,mm,stomachs,coho,Central Puget Sound
-122.4816667,47.845,2721,COH,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,1406.8333333333333,mm,stomachs,coho,Central Puget Sound
-122.4816667,47.845,2722,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,1406.8333333333333,mm,stomachs,coho,Central Puget Sound
-122.472,47.90166667,2723,COH,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,934.2222222222222,mm,stomachs,coho,Central Puget Sound
-122.472,47.90166667,2724,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,934.2222222222222,mm,stomachs,coho,Central Puget Sound
-122.5691667,47.93433333,2725,COH,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,989.3636363636364,mm,stomachs,coho,Central Puget Sound
-122.5691667,47.93433333,2726,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,989.3636363636364,mm,stomachs,coho,Central Puget Sound
-122.5053333,47.9425,2727,COH,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,969.1,mm,stomachs,coho,Central Puget Sound
-122.5053333,47.9425,2728,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,969.1,mm,stomachs,coho,Central Puget Sound
-122.6316667,47.96333333,2729,COH,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,1413.5,mm,stomachs,coho,Admiralty Inlet
-122.6316667,47.96333333,2730,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,1413.5,mm,stomachs,coho,Admiralty Inlet
-122.6333333,47.99366667,2731,COH,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,1016.375,mm,stomachs,coho,Admiralty Inlet
-122.6333333,47.99366667,2732,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,1016.375,mm,stomachs,coho,Admiralty Inlet
-123.3346667,48.17883333,2733,COH,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,1039,mm,stomachs,coho,West Strait of Juan de Fuca
-123.3346667,48.17883333,2734,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,1039,mm,stomachs,coho,West Strait of Juan de Fuca
-123.4828333,48.18133333,2735,COH,juvenile,HE,herring,herring,0,NA,2007,Ricker,2007,per_volume,1043,mm,stomachs,coho,West Strait of Juan de Fuca
-123.4828333,48.18133333,2736,COH,juvenile,HE,herring.remains,herring.remains,0,NA,2007,Ricker,2007,per_volume,1043,mm,stomachs,coho,West Strait of Juan de Fuca
